ProbeID X Y Z hemi
17_2129 154.051285 128.552429 126.313919 lh
17_2130 152.883286 128.688431 126.641922 lh
17_2131 151.703278 128.712433 126.78093 lh
17_2132 150.673279 128.621429 126.749924 lh
17_2133 149.834274 128.457428 126.622925 lh
17_2134 140.026276 126.905426 124.814934 lh
17_2135 139.717285 127.524429 125.068932 lh
17_2136 155.259277 129.017426 126.448914 lh
17_2137 153.900284 129.226425 127.003922 lh
17_2138 139.854279 128.193436 124.70993 lh
17_2139 139.999283 128.893433 124.514931 lh
17_2140 154.917282 129.880432 127.25592 lh
17_2141 140.116287 129.323425 124.40593 lh
17_2142 140.232285 129.686432 124.333931 lh
17_2143 139.839279 129.441422 124.864929 lh
17_2144 154.788284 130.780426 127.932922 lh
17_2145 153.889282 130.77243 128.297928 lh
17_2146 140.75528 130.135422 123.665932 lh
17_2147 140.800278 130.976425 124.056931 lh
17_2148 140.108276 130.293427 124.768929 lh
17_2149 154.920288 131.875427 128.424927 lh
17_2150 155.360291 132.80043 128.443924 lh
17_2151 154.521301 132.642426 128.943924 lh
17_2152 142.285294 133.126434 125.681923 lh
17_2153 141.713303 132.780426 125.200928 lh
17_2154 140.425278 131.303436 124.934929 lh
17_2155 141.134293 132.165436 124.747932 lh
17_2156 154.582291 133.539429 129.13092 lh
17_2157 144.554291 133.830429 126.390923 lh
17_2158 143.119293 133.353424 125.333923 lh
17_2159 143.830292 133.583435 125.851921 lh
17_2160 155.042297 134.368423 128.800919 lh
17_2161 154.044296 134.536423 129.52092 lh
17_2162 149.752304 136.347427 128.083923 lh
17_2163 148.924301 136.059433 127.713928 lh
17_2164 148.054291 135.633423 127.370926 lh
17_2165 147.169296 135.107422 127.065918 lh
17_2166 145.489304 134.135422 126.375923 lh
17_2167 146.30629 134.583435 126.777924 lh
17_2168 144.956299 134.003433 126.744919 lh
17_2169 154.616302 135.193436 128.695923 lh
17_2170 153.430298 135.932434 128.682922 lh
17_2171 153.302292 135.438431 129.68692 lh
17_2172 150.441299 136.476425 128.388931 lh
17_2173 149.737289 136.435425 128.795929 lh
17_2174 148.891296 136.209427 128.587921 lh
17_2175 148.037292 135.812424 128.234924 lh
17_2176 147.20929 135.320435 127.876923 lh
17_2177 146.371292 134.791428 127.558929 lh
17_2178 152.633301 135.929428 129.64093 lh
17_2179 152.00029 136.244431 129.498917 lh
17_2180 150.70929 136.506424 129.219925 lh
17_2181 142.429276 124.68644 124.937927 lh
17_2182 141.94928 124.81044 124.774933 lh
17_2183 141.58728 125.072433 124.525932 lh
17_2184 143.05928 124.679436 125.029922 lh
17_2185 141.761276 124.952438 125.357933 lh
17_2186 140.993286 125.46244 124.830933 lh
17_2187 145.351288 126.265434 125.689926 lh
17_2188 144.869278 125.833435 125.578926 lh
17_2189 144.194275 125.489433 125.582924 lh
17_2190 143.662277 125.222435 125.557922 lh
17_2191 141.079285 125.269447 125.40493 lh
17_2192 148.193283 127.935425 126.254921 lh
17_2193 147.299286 127.443436 125.956924 lh
17_2194 146.532288 127.222427 125.979927 lh
17_2195 146.078278 126.31044 125.421921 lh
17_2196 146.282288 126.80043 125.715927 lh
17_2197 140.238281 126.031441 125.318932 lh
17_2198 151.151276 129.142426 127.281921 lh
17_2199 150.050278 129.010422 127.220917 lh
17_2200 149.120285 128.242432 126.453926 lh
17_2201 149.331284 128.674423 126.906921 lh
17_2202 139.579285 126.887436 125.624931 lh
17_2203 139.372284 127.542435 125.64193 lh
17_2204 152.475281 129.344421 127.366928 lh
17_2205 151.457275 129.706436 127.869919 lh
17_2206 150.560287 129.508423 127.754929 lh
17_2207 139.483276 128.013428 125.339935 lh
17_2208 139.152283 128.03743 125.861931 lh
17_2209 153.714279 130.052429 127.802917 lh
17_2210 152.425278 130.122421 128.154922 lh
17_2211 139.464279 128.725433 125.319931 lh
17_2212 139.001282 128.702423 126.013931 lh
17_2213 153.182281 130.695435 128.466919 lh
17_2214 153.590286 131.054428 128.593918 lh
17_2215 139.267288 129.707428 125.777931 lh
17_2216 154.056274 131.310425 128.575928 lh
17_2217 139.909286 131.335434 125.845932 lh
17_2218 139.736282 130.693436 125.57093 lh
17_2219 153.905304 132.094421 129.04892 lh
17_2220 152.953293 132.387436 129.610931 lh
17_2221 142.022293 133.123428 126.468925 lh
17_2222 141.3853 132.797424 126.174934 lh
17_2223 140.450287 131.847427 125.554932 lh
17_2224 140.826294 132.344421 125.811928 lh
17_2225 153.716293 132.956436 129.494919 lh
17_2226 153.572296 133.811432 129.794922 lh
17_2227 152.65329 133.436432 130.162918 lh
17_2228 142.87529 133.366425 126.131927 lh
17_2229 143.521301 133.621429 126.813919 lh
17_2230 142.508301 133.319427 126.740921 lh
17_2231 152.9133 134.595428 130.210922 lh
17_2232 144.532303 133.914429 126.971924 lh
17_2233 150.017303 136.301422 130.304916 lh
17_2234 149.131302 136.347427 129.523926 lh
17_2235 148.037292 135.958435 129.106918 lh
17_2236 147.205292 135.482422 128.675919 lh
17_2237 146.417297 134.96843 128.268921 lh
17_2238 145.3573 134.240433 127.264923 lh
17_2239 145.756302 134.551422 127.938919 lh
17_2240 151.979294 135.640427 130.351929 lh
17_2241 151.104294 136.249435 130.119919 lh
17_2242 142.107285 125.022438 125.675926 lh
17_2243 141.404282 125.180435 125.784935 lh
17_2244 145.013275 126.655426 126.126923 lh
17_2245 144.556274 126.362434 126.103928 lh
17_2246 143.913284 125.998436 126.105927 lh
17_2247 143.004288 125.105438 125.652924 lh
17_2248 143.261276 125.595436 126.042923 lh
17_2249 140.903275 125.412445 126.047928 lh
17_2250 141.332275 125.353439 126.177933 lh
17_2251 140.367279 125.691444 126.035934 lh
17_2252 147.692276 128.507431 126.970917 lh
17_2253 147.041275 128.059433 126.638931 lh
17_2254 146.286285 127.669434 126.471924 lh
17_2255 145.580276 126.724426 125.937927 lh
17_2256 145.652283 127.223434 126.307922 lh
17_2257 145.05928 126.967422 126.351921 lh
17_2258 144.464279 126.807434 126.486923 lh
17_2259 143.748276 126.487427 126.555923 lh
17_2260 142.99028 126.094437 126.557922 lh
17_2261 142.019287 125.61644 126.470924 lh
17_2262 148.600281 128.575424 126.881927 lh
17_2263 149.056274 129.088425 127.434921 lh
17_2264 139.667282 126.237442 126.236931 lh
17_2265 150.808289 129.920425 128.188919 lh
17_2266 149.72728 129.508423 127.86293 lh
17_2267 150.210281 129.837433 128.187927 lh
17_2268 139.107285 127.195435 126.283928 lh
17_2269 151.410278 130.301422 128.506927 lh
17_2270 150.424286 130.307434 128.706924 lh
17_2271 138.777283 128.103424 126.476929 lh
17_2272 152.219284 130.865433 128.859924 lh
17_2273 151.028275 130.962433 129.246918 lh
17_2274 138.673279 129.019424 126.561928 lh
17_2275 138.739288 129.908432 126.693924 lh
17_2276 153.159286 131.445435 128.998917 lh
17_2277 139.632278 131.393433 126.383934 lh
17_2278 139.250275 130.773422 126.365929 lh
17_2279 151.991287 131.762436 129.600922 lh
17_2280 152.13829 132.649429 130.060928 lh
17_2281 151.34729 132.433426 130.227921 lh
17_2282 141.145294 132.80043 127.07692 lh
17_2283 140.055283 131.831436 126.25293 lh
17_2284 140.293289 132.254425 126.823929 lh
17_2285 139.408279 131.457428 126.914917 lh
17_2286 143.235291 133.648422 127.667923 lh
17_2287 141.90329 133.137436 126.999924 lh
17_2288 142.365295 133.336426 127.375931 lh
17_2289 141.531296 133.00943 127.425919 lh
17_2290 144.275299 133.954422 127.628922 lh
17_2291 151.177292 135.372421 130.852921 lh
17_2292 150.723297 135.877426 130.736923 lh
17_2293 148.880295 136.09343 130.560928 lh
17_2294 147.983292 135.954422 130.014923 lh
17_2295 147.121292 135.544434 129.500931 lh
17_2296 146.314301 135.046432 129.021927 lh
17_2297 145.08429 134.277435 127.972931 lh
17_2298 145.457291 134.532425 128.532928 lh
17_2299 144.594299 134.167435 128.29892 lh
17_2300 147.33728 128.885422 127.532928 lh
17_2301 146.754288 128.520432 127.247925 lh
17_2302 146.011276 128.148422 127.072922 lh
17_2303 145.228287 127.733429 126.955917 lh
17_2304 144.672287 127.261429 126.772919 lh
17_2305 143.775284 126.996429 126.953918 lh
17_2306 142.948288 126.60643 127.003922 lh
17_2307 142.208282 126.253433 127.00293 lh
17_2308 140.456284 125.772446 126.64592 lh
17_2309 148.134277 128.944427 127.411926 lh
17_2310 148.379288 129.363434 127.930923 lh
17_2311 149.041275 129.559433 128.054916 lh
17_2312 138.735275 127.392426 127.044922 lh
17_2313 149.472275 130.05043 128.606918 lh
17_2314 149.851288 130.464432 129.029922 lh
17_2315 138.44928 128.30043 127.133926 lh
17_2316 150.164276 130.730423 129.241928 lh
17_2317 150.230286 131.168427 129.660919 lh
17_2318 138.306274 129.349426 127.440918 lh
17_2319 150.843277 131.721436 129.928925 lh
17_2320 149.814285 131.755432 130.275925 lh
17_2321 150.611298 132.326431 130.406921 lh
17_2322 150.825302 132.916428 130.648926 lh
17_2323 150.057297 132.740433 130.807922 lh
17_2324 140.15329 132.286423 127.871918 lh
17_2325 139.398285 131.704422 127.660919 lh
17_2326 138.675278 130.587433 127.348923 lh
17_2327 139.00528 131.242432 127.565918 lh
17_2328 151.535294 133.250427 130.544922 lh
17_2329 142.3853 133.396423 128.26593 lh
17_2330 140.958298 132.743423 127.75293 lh
17_2331 141.470291 133.001434 127.965927 lh
17_2332 151.631302 134.477432 130.794922 lh
17_2333 150.394302 133.821426 131.132919 lh
17_2334 142.991302 133.650436 128.691925 lh
17_2335 150.52829 135.130432 131.149918 lh
17_2336 149.66629 135.782425 131.04892 lh
17_2337 148.684296 135.602432 131.165924 lh
17_2338 147.854294 135.654434 130.83992 lh
17_2339 146.985291 135.458435 130.314926 lh
17_2340 146.157303 135.020432 129.785919 lh
17_2341 145.3293 134.582428 129.297928 lh
17_2342 143.65329 133.867432 128.332932 lh
17_2343 144.503296 134.215424 128.853928 lh
17_2344 147.064285 129.118423 127.95993 lh
17_2345 146.556274 128.873428 127.787918 lh
17_2346 145.82428 128.559433 127.653931 lh
17_2347 144.980286 128.20343 127.574921 lh
17_2348 143.822281 127.63443 127.519928 lh
17_2349 142.932281 127.057434 127.39093 lh
17_2350 141.044281 126.225441 127.299927 lh
17_2351 139.851288 126.327446 127.342926 lh
17_2352 139.298279 126.511429 126.947922 lh
17_2353 147.647278 129.219421 127.919922 lh
17_2354 147.718277 129.566422 128.421921 lh
17_2355 147.155289 129.342422 128.275925 lh
17_2356 146.519287 129.17543 128.271927 lh
17_2357 145.790283 128.91243 128.178925 lh
17_2358 144.972275 128.641434 128.151917 lh
17_2359 144.033279 128.31543 128.184921 lh
17_2360 148.501282 129.801422 128.52092 lh
17_2361 138.507278 127.768433 127.580917 lh
17_2362 148.657288 130.242432 129.085922 lh
17_2363 138.281281 128.483429 127.807922 lh
17_2364 138.454285 127.96843 128.052917 lh
17_2365 149.347275 130.770432 129.516922 lh
17_2366 138.21228 128.996429 128.00293 lh
17_2367 138.206284 129.311432 128.082932 lh
17_2368 138.281281 129.919434 128.144928 lh
17_2369 148.95929 132.45343 130.962921 lh
17_2370 139.81929 131.973434 128.720917 lh
17_2371 139.266281 131.571426 128.50592 lh
17_2372 138.693283 130.921432 128.192917 lh
17_2373 149.533295 133.269424 131.199921 lh
17_2374 148.826294 133.394424 131.39592 lh
17_2375 141.923294 133.171432 128.76593 lh
17_2376 140.600296 132.507431 128.494919 lh
17_2377 141.376297 132.913422 128.651917 lh
17_2378 149.369293 133.904434 131.427917 lh
17_2379 148.755295 134.059433 131.558929 lh
17_2380 142.433304 133.411423 128.78392 lh
17_2381 142.8013 133.553436 129.165924 lh
17_2382 142.1073 133.224426 129.039917 lh
17_2383 141.555298 132.919434 129.101929 lh
17_2384 149.22229 134.806427 131.497925 lh
17_2385 146.851303 135.040436 131.012924 lh
17_2386 145.990295 134.801422 130.507919 lh
17_2387 145.117294 134.48143 129.998917 lh
17_2388 143.627304 133.916428 129.024918 lh
17_2389 144.332291 134.200424 129.499924 lh
17_2390 142.01828 126.710434 127.46492 lh
17_2391 146.746277 129.556427 128.785919 lh
17_2392 145.802277 129.237427 128.700928 lh
17_2393 145.123276 128.976425 128.587921 lh
17_2394 140.859283 126.877426 127.925919 lh
17_2395 142.032288 127.386429 128.057922 lh
17_2396 140.006287 126.64743 127.773926 lh
17_2397 142.922287 128.05043 128.383926 lh
17_2398 141.875275 127.976425 128.69693 lh
17_2399 140.599289 127.378433 128.422928 lh
17_2400 139.00528 127.058426 127.749924 lh
17_2401 148.326279 130.582428 129.623917 lh
17_2402 138.722275 127.839432 128.414917 lh
17_2403 139.657288 127.271423 128.354919 lh
17_2404 138.279282 128.915436 128.495926 lh
17_2405 138.986282 128.311432 129.021927 lh
17_2406 148.328278 131.344421 130.387924 lh
17_2407 148.009293 132.115433 130.99292 lh
17_2408 139.400284 131.340424 129.322922 lh
17_2409 138.39328 130.062424 128.73793 lh
17_2410 138.751282 130.677429 129.050919 lh
17_2411 147.9673 132.872421 131.352921 lh
17_2412 147.461304 133.366425 131.536926 lh
17_2413 140.064301 131.971436 129.183929 lh
17_2414 148.124298 133.709427 131.563919 lh
17_2415 142.796295 133.46843 129.628922 lh
17_2416 142.095291 133.116425 129.456924 lh
17_2417 140.876297 132.428436 129.360931 lh
17_2418 141.462296 132.747421 129.438919 lh
17_2419 148.272293 134.375427 131.59993 lh
17_2420 147.853302 134.951431 131.429916 lh
17_2421 147.364304 134.025436 131.590927 lh
17_2422 146.808304 134.458435 131.386917 lh
17_2423 144.877304 134.160431 130.606918 lh
17_2424 143.440292 133.816422 129.570923 lh
17_2425 143.941299 133.935425 130.115921 lh
17_2426 143.110291 133.554428 129.917923 lh
17_2427 142.470291 133.145432 129.920929 lh
17_2428 146.60228 129.905426 129.36293 lh
17_2429 145.819275 129.607422 129.256927 lh
17_2430 144.922287 129.274429 129.134918 lh
17_2431 144.126282 128.830429 128.843918 lh
17_2432 143.259277 128.486435 128.763931 lh
17_2433 147.627289 130.066422 129.190918 lh
17_2434 146.832275 130.250427 129.720917 lh
17_2435 142.306274 128.401428 129.004929 lh
17_2436 140.894287 127.823425 128.787918 lh
17_2437 147.476288 130.637436 129.955917 lh
17_2438 142.781281 128.892426 129.39592 lh
17_2439 141.734283 128.75943 129.50293 lh
17_2440 141.236282 128.350433 129.217926 lh
17_2441 139.93428 127.773422 128.831924 lh
17_2442 142.625275 129.392426 129.901917 lh
17_2443 141.789276 129.250427 129.896927 lh
17_2444 139.979279 128.445435 129.382919 lh
17_2445 147.446274 131.695435 130.853928 lh
17_2446 138.605286 129.562424 129.218918 lh
17_2447 139.120285 129.156433 129.549927 lh
17_2448 147.149292 132.886429 131.432922 lh
17_2449 139.509277 130.886429 129.787918 lh
17_2450 139.128281 130.220428 129.679916 lh
17_2451 140.101288 131.476425 129.846924 lh
17_2452 146.719299 133.278427 131.513931 lh
17_2453 146.265289 133.753433 131.452927 lh
17_2454 145.786301 134.216431 131.109924 lh
17_2455 145.127304 133.238434 131.284927 lh
17_2456 144.672302 133.67543 130.977921 lh
17_2457 143.059296 133.313431 130.287918 lh
17_2458 145.926285 130.075424 129.812927 lh
17_2459 144.96228 129.741425 129.717926 lh
17_2460 146.474289 130.619431 130.216919 lh
17_2461 145.147278 130.094421 130.036926 lh
17_2462 143.711288 129.432434 129.725922 lh
17_2463 147.090286 131.164429 130.547928 lh
17_2464 145.406281 130.48143 130.329926 lh
17_2465 144.214279 130.184433 130.289917 lh
17_2466 142.862274 129.633423 130.057922 lh
17_2467 143.141281 129.887436 130.204926 lh
17_2468 140.74028 129.028427 129.807922 lh
17_2469 146.71228 131.628433 130.929916 lh
17_2470 145.911285 131.173431 130.757919 lh
17_2471 144.676285 130.926422 130.734924 lh
17_2472 143.721283 130.785431 130.703918 lh
17_2473 143.006287 130.394424 130.516922 lh
17_2474 142.139282 129.892426 130.277924 lh
17_2475 140.920288 129.73143 130.194931 lh
17_2476 139.725281 129.435425 129.887924 lh
17_2477 140.264282 129.605423 130.070923 lh
17_2478 147.111298 132.238434 131.191925 lh
17_2479 146.060303 131.960434 131.146927 lh
17_2480 144.985275 131.670425 131.069931 lh
17_2481 143.915283 131.390427 130.94693 lh
17_2482 142.961288 131.063431 130.775925 lh
17_2483 142.040283 130.733429 130.598923 lh
17_2484 141.05928 130.494431 130.425919 lh
17_2485 140.023285 130.359436 130.156921 lh
17_2486 146.384293 132.640427 131.374924 lh
17_2487 145.929291 133.064423 131.430923 lh
17_2488 145.406296 132.459427 131.302917 lh
17_2489 144.214294 132.283432 131.149918 lh
17_2490 143.161285 131.77243 130.928925 lh
17_2491 142.254288 131.491425 130.715927 lh
17_2492 140.563278 131.094421 130.256927 lh
17_2493 143.343292 132.393433 130.935928 lh
17_2494 142.668289 132.096436 130.772919 lh
17_2495 140.988281 131.851425 130.096924 lh
17_2496 141.339279 131.283432 130.478928 lh
17_2497 143.996292 133.023422 131.00592 lh
17_2498 143.886292 133.545425 130.666931 lh
17_2499 142.993301 132.784424 130.674927 lh
17_2500 141.646301 132.611435 129.860931 lh
17_2501 142.327301 132.788422 130.249924 lh
17_2502 141.961304 132.144424 130.450928 lh
18_1 145.542435 122.973236 126.376343 lh
18_2 145.308426 123.027237 126.426346 lh
18_3 145.627426 122.852234 126.446342 lh
18_4 145.708435 122.61924 126.661346 lh
18_5 145.373428 122.846237 126.548347 lh
18_6 145.014435 122.713234 126.858345 lh
18_7 144.426437 122.82724 127.038345 lh
18_8 145.77243 122.972237 126.294342 lh
18_9 146.305435 122.898232 126.207344 lh
18_10 145.446426 123.17524 126.285347 lh
18_11 145.075439 122.973236 126.564346 lh
18_12 145.09343 123.171234 126.426346 lh
18_13 144.638428 123.148239 126.643341 lh
18_14 143.967438 123.27124 126.872345 lh
18_15 148.490433 123.258232 125.808342 lh
18_16 147.972427 123.310226 125.752342 lh
18_17 147.066437 123.20723 125.852341 lh
18_18 146.438431 123.460228 125.873344 lh
18_19 145.785431 123.416237 126.076347 lh
18_20 145.004425 123.552238 126.325348 lh
18_21 144.292435 123.673241 126.578346 lh
18_22 148.641434 123.555229 125.673347 lh
18_23 145.978439 122.249229 127.140343 lh
18_24 145.294434 122.384239 127.213341 lh
18_25 144.788437 122.540237 127.240341 lh
18_26 146.239426 122.513229 126.630348 lh
18_27 146.523438 122.602226 126.461342 lh
18_28 146.610428 122.361229 126.777344 lh
18_29 144.368439 122.606239 127.407341 lh
18_30 143.915436 122.901237 127.244354 lh
18_31 148.777435 123.143227 125.941345 lh
18_32 148.261429 122.891228 126.096344 lh
18_33 147.822433 122.504227 126.535347 lh
18_34 146.886429 122.704231 126.297348 lh
18_35 147.52243 122.81823 126.141342 lh
18_36 147.215439 122.441231 126.608345 lh
18_37 143.524429 123.220238 127.124352 lh
18_38 143.53743 123.53524 126.926353 lh
18_39 142.970428 123.610237 127.163353 lh
18_40 142.366425 123.737236 127.440353 lh
18_41 142.015427 123.990234 127.535355 lh
18_42 148.840439 123.377228 125.780342 lh
18_43 147.613434 123.741226 125.634346 lh
18_44 146.849426 123.883232 125.751343 lh
18_45 146.084427 123.961227 125.958344 lh
18_46 145.362427 124.061241 126.201347 lh
18_47 144.627426 124.158241 126.470345 lh
18_48 143.819427 123.722237 126.751343 lh
18_49 143.970428 124.156235 126.687347 lh
18_50 143.438431 123.971237 126.873352 lh
